tranco_id,domain,categories,trust,status_code,crux_code,main_category
9150,ecuabet.com,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
9151,pron.click,Pornography,Minimal Risk,301,200,Adult
9152,ucm.es,Education/Reference,Minimal Risk,200,200,Education
9153,gandul.ro,General News,Minimal Risk,200,200,News & Media
9154,toprecepty.cz,Forum/Bulletin Boards|Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9156,zbporn.tv,Pornography,Minimal Risk,200,200,Adult
9158,rnz.co.nz,Education/Reference,Minimal Risk,200,200,Education
9159,paramount.com,Business,Minimal Risk,200,200,Business & Finance
9162,fardayetaze.ir,,Unverified,301,200,Other
9163,redporn.porn,Pornography,Minimal Risk,200,200,Adult
9164,onlyindianx.cc,Malicious Sites|Pornography,High Risk,200,200,Adult
9166,xmeye.net,Internet Services,Minimal Risk,200,200,Technology
9167,solitairegrandharvest.com,Games,Minimal Risk,200,200,Entertainment
9169,xhfuck.com,Pornography,Minimal Risk,200,200,Adult
9170,online-reservations.com,Travel,Minimal Risk,200,200,Lifestyle
9171,terabyteshop.com.br,Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
9172,xosothantai.mobi,Web Ads,Minimal Risk,200,200,Web Infrastructure
9174,uwo.ca,Education/Reference,Minimal Risk,200,200,Education
9175,priceoye.pk,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9176,portalsamorzadowy.pl,Finance,Minimal Risk,200,200,Business & Finance
9178,novelfull.com,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9179,flo.com.tr,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9180,xnxx-livecams.com,Pornography,Unverified,301,200,Adult
9181,boxlikesedativespinach.com,Parked Domain,Unverified,200,200,Web Infrastructure
9183,tameteo.com,Consumer Information,Minimal Risk,200,200,Lifestyle
9184,reviewjournal.com,General News,Minimal Risk,200,200,News & Media
9186,8888.bg,Gambling,Minimal Risk,200,200,Gambling
9187,steamunlocked.org,Games|Illegal Software,Unverified,200,200,Security Risks
9188,arabxn.com,Pornography,Minimal Risk,200,200,Adult
9190,jovencitas.gratis,Pornography,Minimal Risk,200,200,Adult
9191,indown.io,Internet Services,Minimal Risk,301,200,Technology
9193,redtube.com.br,Pornography,Minimal Risk,200,200,Adult
9194,hentaila.tv,Pornography,Minimal Risk,200,200,Adult
9196,szerencsejatek.hu,Gambling,Minimal Risk,200,200,Gambling
9198,timebucks.com,Marketing/Merchandising,Unverified,200,200,E-commerce
9199,oceans-nadia.com,Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9200,alkosto.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
9204,apuestatotal.com,Gambling,Minimal Risk,301,200,Gambling
9207,watchhentai.net,Pornography,Minimal Risk,200,200,Adult
9208,bet365.it,Gambling,Minimal Risk,301,200,Gambling
9211,allfreenovel.com,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9214,ilbe.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
9215,livesports088.com,Sports,Minimal Risk,200,200,Entertainment
9218,hdfilmcehennemi.page,Illegal Software,Unverified,200,200,Security Risks
9221,nelomanga.net,Illegal Software|Streaming Media,Unverified,200,200,Security Risks
9223,leroymerlin.pt,Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
9224,njav.com,Pornography,Minimal Risk,200,200,Adult
9225,d21.team,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9226,solodeportes.com.ar,Shopping/Merchandizing|Sports,Minimal Risk,200,200,E-commerce
9228,colaboraread.com.br,Education/Reference,Minimal Risk,301,200,Education
9232,betano.pe,Business,Minimal Risk,301,200,Business & Finance
9234,avidreaders.ru,Illegal Software,Unverified,200,200,Security Risks
9235,ri.gov,Email Sender|Government/Military,Minimal Risk,200,200,Government
9237,acuityscheduling.com,Email Sender|Interactive Web Applications,Minimal Risk,200,200,Technology
9238,sportfilm800.com,Gambling,Minimal Risk,200,200,Gambling
9239,91porna.com,Pornography,Unverified,200,200,Adult
9240,evvelcevap.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
9241,trafficnews.jp,Consumer Information,Minimal Risk,200,200,Lifestyle
9242,limitlesstcg.com,Sports,Minimal Risk,200,200,Entertainment
9243,hugoboss.com,Email Sender|Fashion/Beauty,Minimal Risk,301,200,Lifestyle
9244,jbzd.com.pl,Blogs/Wikis|Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9245,blahlivedsnowdrop.com,Web Ads,Unverified,200,200,Web Infrastructure
9246,drxsw.com,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
9247,vlxx.bz,Pornography,Unverified,301,200,Adult
9248,upm.es,Education/Reference,Minimal Risk,200,200,Education
9249,musicviral.ir,,Unverified,200,200,Other
9252,presseportal.de,General News,Minimal Risk,200,200,News & Media
9253,ygosu.com,Games,Minimal Risk,200,200,Entertainment
9254,totalcasino.pl,Gambling,Minimal Risk,200,200,Gambling
9255,xvideos4.com,Pornography,Minimal Risk,200,200,Adult
